Versuchsteilnehmer 1: Lukas Hein
Versuchsteilnehmer 2: Elias Schwarzkopf
Versuch: 43_6V2_08K_end_44_8V_2_100K
Startzeit: 08.04.2025 12:11:53
Stoppzeit: 08.04.2025 12:26:36
Probennummer: 
Winkel: 
Frequenz: 
Strom: 
Magnetfeld: 
Temperatur: 43_6V2_08K_end_44_8V_2_100K
Abgleich: 
Kommentar: 


Zeit (s)          	B(V)          	U_Hall(V)          	U_I(V)          	 Uxx(V)
0,000000000000	-0,016341124750	0,003510872784	4,988306628939	1,116844544138
0,100000000000	-0,016336537117	0,003508251280	4,988307939719	1,116908771202
0,201000000000	-0,016314377619	0,003548579622	4,988347976899	1,116913378317
0,300000000000	-0,016366029041	0,003521358802	4,988275170228	1,116964478350
0,400000000000	-0,016294527510	0,003507530366	4,988279495801	1,116940294894
0,500000000000	-0,016282257702	0,003558215598	4,988331916604	1,117006526377
0,600000000000	-0,016192354378	0,003570512011	4,988248954635	1,116967755241
0,701000000000	-0,016131294091	0,003577487549	4,988315856309	1,116980830361
0,800000000000	-0,016172693096	0,003665541548	4,988311216668	1,117020185497
0,900000000000	-0,016200448273	0,003669735956	4,988217856389	1,117102501000
1,000000000000	-0,016192321934	0,003651363362	4,988267675425	1,117025798390
1,100000000000	-0,016192354378	0,003727802280	4,988304662770	1,117085723318
1,201000000000	-0,016195533926	0,003709179216	4,988171313655	1,116942286335
1,300000000000	-0,016110432367	0,003711417877	4,988271893279	1,116977585914
1,400000000000	-0,016132321929	0,003799500427	4,988347623572	1,116979224359
1,500000000000	-0,016211593884	0,003750935110	4,988155253359	1,116980830361
1,600000000000	-0,016218569422	0,003731079160	4,988232569890	1,116993970369
1,701000000000	-0,016275833718	0,003763783078	4,988258039247	1,116961558348
1,800000000000	-0,016323429596	0,003770401727	4,988235846839	1,116961201459
1,900000000000	-0,016369142078	0,003750838750	4,988159461156	1,116898121307
2,000000000000	-0,016378617453	0,003779843037	4,988081376003	1,116871622289
2,100000000000	-0,016375859683	0,003721248518	4,988167030909	1,116853064055
2,201000000000	-0,016311165627	0,003766995069	4,988097436297	1,116971194354
2,300000000000	-0,016326706476	0,003793339892	4,988098214978	1,116843233382
2,400000000000	-0,016258842282	0,003815720986	4,988195147131	1,116859191841
2,500000000000	-0,016198745917	0,003760571086	4,988161677477	1,116852350277
2,600000000000	-0,016172693096	0,003685202832	4,988049060742	1,116810464472
2,701000000000	-0,016192321934	0,003677059297	4,988097436298	1,116826654260
2,800000000000	-0,016149754933	0,003704864115	4,987960583118	1,116885832965
2,900000000000	-0,016148542487	0,003705421185	4,987890194251	1,116872168330
3,000000000000	-0,016132321929	0,003663247732	4,988039426513	1,116862435963
3,100000000000	-0,016086904366	0,003705421185	4,987935612765	1,116839727109
3,201000000000	-0,016083114216	0,003654575354	4,987862955991	1,116833078264
3,300000000000	-0,016113709248	0,003658987787	4,987940921424	1,116869448510
3,400000000000	-0,016067439696	0,003643783061	4,987867484994	1,116862435963
3,500000000000	-0,016077172031	0,003582144937	4,987828554840	1,116781332911
3,600000000000	-0,016041486803	0,003591877273	4,988036182332	1,116829994742
3,701000000000	-0,016121658116	0,003580699541	4,987785866576	1,116833078264
3,800000000000	-0,016205461900	0,003596727056	4,987901598034	1,116803910690
3,900000000000	-0,016177739492	0,003578900825	4,987796113044	1,116813774132
4,000000000000	-0,016164763045	0,003552947931	4,987711764376	1,116804041765
4,100000000000	-0,016174495380	0,003530239149	4,987831799019	1,116761868178
4,201000000000	-0,016179473967	0,003445795882	4,987728049514	1,116736718201
4,300000000000	-0,016182523737	0,003475482474	4,987780350919	1,116741649760
4,400000000000	-0,016099880812	0,003400474677	4,987727985273	1,116742403445
4,500000000000	-0,016083660254	0,003368033559	4,987789624685	1,116739159323
4,600000000000	-0,016012289798	0,003364789447	4,987812333942	1,116745647567
4,701000000000	-0,015745855085	0,003317316208	4,987837259519	1,116730294197
