Versuchsteilnehmer 1: Lukas Hein
Versuchsteilnehmer 2: Elias Schwarzkopf
Versuch: Gate_1V_LI_swiched_152_3V1_520K_end_134_0V1_520K
Startzeit: 08.04.2025 14:31:50
Stoppzeit: 08.04.2025 14:46:41
Probennummer: 
Winkel: 
Frequenz: 
Strom: 
Magnetfeld: 
Temperatur: Gate_1V_LI_swiched_152_3V1_520K_end_134_0V1_520K
Abgleich: 
Kommentar: 


Zeit (s)          	B(V)          	U_Hall(V)          	U_I(V)          	 Uxx(V)
0,000000000000	-0,014836397044	5,342227915265	0,004495381950	0,327755621482
0,100000000000	-0,014783295788	5,342248307407	0,004527361146	0,327785212134
0,200000000000	-0,014776283264	5,342245816920	0,004464543345	0,327789078856
0,300000000000	-0,014779527376	5,342291235532	0,004558622587	0,327889646406
0,400000000000	-0,014821700827	5,342317189024	0,004571599034	0,327866937604
0,500000000000	-0,014841165497	5,342320433210	0,004571599034	0,327866937604
0,600000000000	-0,014980662298	5,342349630889	0,004633237158	0,327850717032
0,700000000000	-0,015006615191	5,342304212278	0,004646213606	0,327821520001
0,800000000000	-0,014970929963	5,342304212278	0,004724072289	0,327789078856
0,900000000000	-0,014935244735	5,342320433210	0,004740292848	0,327840984688
1,000000000000	-0,014883338949	5,342294479718	0,004785710413	0,327824764116
1,100000000000	-0,014708156920	5,342343142516	0,004850592649	0,327828008230
1,200000000000	-0,014649762910	5,342281502972	0,004879789655	0,327763125940
1,300000000000	-0,014610833571	5,342229595988	0,004873301431	0,327824764116
1,400000000000	-0,014555683673	5,342193909936	0,004918718997	0,327795567085
1,500000000000	-0,014630298240	5,342112805274	0,004947916003	0,327847472917
1,600000000000	-0,014581636566	5,341999258746	0,004934939556	0,327772858284
1,700000000000	-0,014604345347	5,341875979659	0,004941427779	0,327795567085
1,800000000000	-0,014542707226	5,341765677318	0,004967380674	0,327776102398
1,900000000000	-0,014633542352	5,341742968013	0,004934939556	0,327772858284
2,000000000000	-0,014614077682	5,341697549402	0,004983601233	0,327753393596
2,100000000000	-0,014536219003	5,341668351723	0,004970624785	0,327805299429
2,200000000000	-0,014552439561	5,341713770334	0,005012798239	0,327831252345
2,300000000000	-0,014390233979	5,341700793588	0,004999821792	0,327785834742
2,400000000000	-0,014312375299	5,341658619164	0,004970624785	0,327808543543
2,500000000000	-0,014348060527	5,341694305215	0,004999821792	0,327860449375
2,600000000000	-0,014364281086	5,341632665672	0,004967380674	0,327850717032
2,700000000000	-0,014348060527	5,341674840096	0,004947916003	0,327902622864
2,800000000000	-0,014403210425	5,341658619163	0,004928451332	0,327915599322
2,900000000000	-0,014442139765	5,341652130791	0,004918718997	0,327889646406
3,000000000000	-0,014558927784	5,341596979620	0,004925207220	0,327883158177
3,100000000000	-0,014510266110	5,341658619164	0,004902498438	0,327909111093
3,200000000000	-0,014484313216	5,341622933112	0,004818151531	0,327922087551
3,300000000000	-0,014487557328	5,341622933112	0,004814907419	0,327909111093
3,400000000000	-0,014497289663	5,341671595910	0,004788954525	0,327941552238
3,500000000000	-0,014542707226	5,341720258707	0,004769489854	0,327909111093
3,600000000000	-0,014622728647	5,341760040954	0,004750189027	0,327985102018
3,700000000000	-0,014509238272	5,341745505545	0,004730592632	0,327914924803
3,800000000000	-0,014442139765	5,341635909859	0,004691631171	0,327915599322
3,900000000000	-0,014461604435	5,341665107537	0,004649457717	0,327954528696
4,000000000000	-0,014620565905	5,341635909858	0,004633237158	0,327925331665
4,100000000000	-0,014730865701	5,341609300975	0,004589621878	0,327926118117
